## SLURM PROLOG ###############################################################
##    Job ID : 3676260
##  Job Name : pinn_re40_pt
##  Nodelist : gpu2262
##      CPUs : 
##  Mem/Node : 131072 MB
## Directory : /oscar/home/jchen790/cylinder flow lab
##   Job Started : Mon Jul  6 10:33:30 PM EDT 2026
###############################################################################
[OK] _optimize._minimize_bfgs loaded — SSBroyden / SSBFGS variants available
Loaded Re40.vtk  cells=8234
Model: width=96, depth=5, params=38018
Loss weights: adaptive during Adam, frozen during BFGS
Cylinder no-slip: enforced hard through stream-function lifting
CFD-aware PDE residual: n_cfd_pde=8000, lambda_pde_cfd=1.0
[PT  ] pseudo-time stepping ENABLED  w_init=1.0  ema=0.9
  [PT] w=2.6677  (raw=1.6761  ‖ΔR‖=7.656e+00  ‖Δu‖=4.568e+00)
  [PT] w=2.5811  (raw=1.8022  ‖ΔR‖=1.761e+01  ‖Δu‖=9.773e+00)
  [PT] w=2.4156  (raw=0.9258  ‖ΔR‖=8.715e+00  ‖Δu‖=9.414e+00)
  [PT] w=2.4502  (raw=2.7615  ‖ΔR‖=9.246e+00  ‖Δu‖=3.348e+00)
  [PT] w=2.3321  (raw=1.2690  ‖ΔR‖=1.512e+01  ‖Δu‖=1.191e+01)
  [PT] w=2.3319  (raw=2.3303  ‖ΔR‖=1.657e+01  ‖Δu‖=7.110e+00)
  [PT] w=2.2671  (raw=1.6837  ‖ΔR‖=6.699e+00  ‖Δu‖=3.979e+00)
  [PT] w=2.2946  (raw=2.5422  ‖ΔR‖=1.552e+01  ‖Δu‖=6.107e+00)
  [PT] w=2.2034  (raw=1.3829  ‖ΔR‖=1.239e+01  ‖Δu‖=8.960e+00)
  [PT] w=2.1512  (raw=1.6811  ‖ΔR‖=1.053e+01  ‖Δu‖=6.262e+00)
  [PT] w=2.1560  (raw=2.1992  ‖ΔR‖=1.271e+01  ‖Δu‖=5.779e+00)
  [PT] w=2.1198  (raw=1.7946  ‖ΔR‖=8.982e+00  ‖Δu‖=5.005e+00)
  [PT] w=2.1891  (raw=2.8128  ‖ΔR‖=2.169e+01  ‖Δu‖=7.710e+00)
  [PT] w=2.0529  (raw=0.8265  ‖ΔR‖=4.711e+00  ‖Δu‖=5.700e+00)
  [PT] w=2.0759  (raw=2.2829  ‖ΔR‖=2.092e+01  ‖Δu‖=9.165e+00)
[Adam] ep= 1600  total=1.182e-01  PDE=2.428e-02 [colloc=2.020e-02, cfd=4.085e-03] (w=2.825)  IN=2.737e-03 (w=0.942)  TB=2.414e-03 (w=0.738)  WALL=6.884e-16 (w=0.200)  OUT=6.464e-04 (w=0.294)  DATA=8.093e-03 (w=5.564)
  [PT] w=2.0345  (raw=1.6619  ‖ΔR‖=7.678e+00  ‖Δu‖=4.620e+00)
  [PT] w=2.0473  (raw=2.1631  ‖ΔR‖=2.052e+01  ‖Δu‖=9.486e+00)
  [PT] w=2.0263  (raw=1.8374  ‖ΔR‖=9.078e+00  ‖Δu‖=4.940e+00)
  [PT] w=2.0506  (raw=2.2687  ‖ΔR‖=2.272e+01  ‖Δu‖=1.001e+01)
  [PT] w=1.9901  (raw=1.4460  ‖ΔR‖=5.926e+00  ‖Δu‖=4.098e+00)
  [PT] w=2.0392  (raw=2.4805  ‖ΔR‖=2.399e+01  ‖Δu‖=9.672e+00)
  [PT] w=2.0307  (raw=1.9542  ‖ΔR‖=6.322e+00  ‖Δu‖=3.235e+00)
  [PT] w=2.0753  (raw=2.4767  ‖ΔR‖=2.067e+01  ‖Δu‖=8.345e+00)
  [PT] w=1.9817  (raw=1.1398  ‖ΔR‖=6.054e+00  ‖Δu‖=5.311e+00)
  [PT] w=2.0604  (raw=2.7688  ‖ΔR‖=2.512e+01  ‖Δu‖=9.071e+00)
  [PT] w=1.9402  (raw=0.8578  ‖ΔR‖=3.289e+00  ‖Δu‖=3.834e+00)
  [PT] w=1.9595  (raw=2.1336  ‖ΔR‖=2.225e+01  ‖Δu‖=1.043e+01)
  [PT] w=1.9385  (raw=1.7497  ‖ΔR‖=7.099e+00  ‖Δu‖=4.058e+00)
  [PT] w=1.9357  (raw=1.9100  ‖ΔR‖=1.739e+01  ‖Δu‖=9.103e+00)
  [PT] w=1.9106  (raw=1.6845  ‖ΔR‖=7.556e+00  ‖Δu‖=4.485e+00)
  [PT] w=2.0318  (raw=3.1226  ‖ΔR‖=2.388e+01  ‖Δu‖=7.649e+00)
  [PT] w=1.9637  (raw=1.3509  ‖ΔR‖=4.447e+00  ‖Δu‖=3.292e+00)
  [PT] w=1.9950  (raw=2.2768  ‖ΔR‖=2.264e+01  ‖Δu‖=9.945e+00)
  [PT] w=1.9330  (raw=1.3749  ‖ΔR‖=4.479e+00  ‖Δu‖=3.258e+00)
  [PT] w=1.9266  (raw=1.8690  ‖ΔR‖=2.048e+01  ‖Δu‖=1.096e+01)
[Adam] ep= 1620  total=9.386e-02  PDE=1.558e-02 [colloc=1.412e-02, cfd=1.463e-03] (w=2.828)  IN=2.325e-03 (w=0.928)  TB=2.064e-03 (w=0.696)  WALL=5.404e-16 (w=0.200)  OUT=1.909e-04 (w=0.284)  DATA=8.118e-03 (w=5.684)
  [PT] w=1.8711  (raw=1.3714  ‖ΔR‖=6.078e+00  ‖Δu‖=4.432e+00)
  [PT] w=2.0236  (raw=3.3963  ‖ΔR‖=2.519e+01  ‖Δu‖=7.416e+00)
  [PT] w=1.9877  (raw=1.6650  ‖ΔR‖=3.385e+00  ‖Δu‖=2.033e+00)
  [PT] w=2.1109  (raw=3.2197  ‖ΔR‖=1.897e+01  ‖Δu‖=5.892e+00)
  [PT] w=2.0339  (raw=1.3408  ‖ΔR‖=1.197e+01  ‖Δu‖=8.927e+00)
  [PT] w=1.9641  (raw=1.3356  ‖ΔR‖=1.097e+01  ‖Δu‖=8.210e+00)
  [PT] w=1.9748  (raw=2.0715  ‖ΔR‖=1.288e+01  ‖Δu‖=6.215e+00)
  [PT] w=1.9171  (raw=1.3980  ‖ΔR‖=9.594e+00  ‖Δu‖=6.863e+00)
  [PT] w=1.9638  (raw=2.3836  ‖ΔR‖=1.171e+01  ‖Δu‖=4.914e+00)
  [PT] w=2.0726  (raw=3.0520  ‖ΔR‖=1.703e+01  ‖Δu‖=5.582e+00)
  [PT] w=2.0222  (raw=1.5689  ‖ΔR‖=6.654e+00  ‖Δu‖=4.241e+00)
  [PT] w=2.0374  (raw=2.1738  ‖ΔR‖=9.683e+00  ‖Δu‖=4.454e+00)
  [PT] w=2.0305  (raw=1.9685  ‖ΔR‖=1.527e+01  ‖Δu‖=7.757e+00)
  [PT] w=1.9874  (raw=1.5996  ‖ΔR‖=7.810e+00  ‖Δu‖=4.882e+00)
  [PT] w=2.1210  (raw=3.3236  ‖ΔR‖=2.129e+01  ‖Δu‖=6.406e+00)
  [PT] w=2.0972  (raw=1.8831  ‖ΔR‖=6.428e+00  ‖Δu‖=3.414e+00)
  [PT] w=2.1883  (raw=3.0080  ‖ΔR‖=1.737e+01  ‖Δu‖=5.776e+00)
  [PT] w=2.1645  (raw=1.9498  ‖ΔR‖=1.204e+01  ‖Δu‖=6.174e+00)
  [PT] w=2.0904  (raw=1.4239  ‖ΔR‖=1.166e+01  ‖Δu‖=8.190e+00)
  [PT] w=2.1899  (raw=3.0851  ‖ΔR‖=1.224e+01  ‖Δu‖=3.966e+00)
[Adam] ep= 1640  total=9.268e-02  PDE=1.250e-02 [colloc=1.070e-02, cfd=1.800e-03] (w=2.799)  IN=5.539e-03 (w=0.944)  TB=2.025e-03 (w=0.731)  WALL=1.075e-16 (w=0.200)  OUT=3.837e-04 (w=0.363)  DATA=9.075e-03 (w=5.603)
  [PT] w=2.2004  (raw=2.2953  ‖ΔR‖=2.250e+01  ‖Δu‖=9.801e+00)
  [PT] w=2.1485  (raw=1.6816  ‖ΔR‖=3.689e+00  ‖Δu‖=2.194e+00)
  [PT] w=2.1826  (raw=2.4890  ‖ΔR‖=2.026e+01  ‖Δu‖=8.139e+00)
  [PT] w=2.1872  (raw=2.2287  ‖ΔR‖=1.379e+01  ‖Δu‖=6.188e+00)
  [PT] w=2.1686  (raw=2.0016  ‖ΔR‖=1.533e+01  ‖Δu‖=7.658e+00)
  [PT] w=2.0996  (raw=1.4784  ‖ΔR‖=7.348e+00  ‖Δu‖=4.971e+00)
  [PT] w=2.2025  (raw=3.1289  ‖ΔR‖=1.834e+01  ‖Δu‖=5.860e+00)
  [PT] w=2.2138  (raw=2.3155  ‖ΔR‖=6.469e+00  ‖Δu‖=2.794e+00)
  [PT] w=2.3398  (raw=3.4736  ‖ΔR‖=2.275e+01  ‖Δu‖=6.549e+00)
  [PT] w=2.2224  (raw=1.1658  ‖ΔR‖=6.040e+00  ‖Δu‖=5.181e+00)
  [PT] w=2.2535  (raw=2.5333  ‖ΔR‖=1.964e+01  ‖Δu‖=7.755e+00)
  [PT] w=2.2248  (raw=1.9659  ‖ΔR‖=6.790e+00  ‖Δu‖=3.454e+00)
  [PT] w=2.2000  (raw=1.9770  ‖ΔR‖=1.818e+01  ‖Δu‖=9.194e+00)
  [PT] w=2.1170  (raw=1.3701  ‖ΔR‖=4.229e+00  ‖Δu‖=3.087e+00)
  [PT] w=2.1479  (raw=2.4263  ‖ΔR‖=1.862e+01  ‖Δu‖=7.674e+00)
  [PT] w=2.1592  (raw=2.2607  ‖ΔR‖=7.944e+00  ‖Δu‖=3.514e+00)
  [PT] w=2.1138  (raw=1.7051  ‖ΔR‖=7.754e+00  ‖Δu‖=4.548e+00)
  [PT] w=2.1121  (raw=2.0967  ‖ΔR‖=1.436e+01  ‖Δu‖=6.848e+00)
  [PT] w=2.1638  (raw=2.6297  ‖ΔR‖=8.675e+00  ‖Δu‖=3.299e+00)
  [PT] w=2.3077  (raw=3.6022  ‖ΔR‖=2.503e+01  ‖Δu‖=6.949e+00)
[Adam] ep= 1660  total=7.251e-02  PDE=9.524e-03 [colloc=8.565e-03, cfd=9.593e-04] (w=2.720)  IN=4.279e-03 (w=0.998)  TB=2.270e-03 (w=0.761)  WALL=3.317e-16 (w=0.200)  OUT=1.633e-03 (w=0.431)  DATA=7.143e-03 (w=5.586)
  [PT] w=2.2187  (raw=1.4174  ‖ΔR‖=3.463e+00  ‖Δu‖=2.443e+00)
  [PT] w=2.2851  (raw=2.8835  ‖ΔR‖=1.937e+01  ‖Δu‖=6.719e+00)
  [PT] w=2.4388  (raw=3.8220  ‖ΔR‖=2.977e+01  ‖Δu‖=7.790e+00)
  [PT] w=2.3580  (raw=1.6310  ‖ΔR‖=9.485e+00  ‖Δu‖=5.816e+00)
  [PT] w=2.3220  (raw=1.9981  ‖ΔR‖=1.387e+01  ‖Δu‖=6.941e+00)
  [PT] w=2.4747  (raw=3.8484  ‖ΔR‖=2.722e+01  ‖Δu‖=7.074e+00)
  [PT] w=2.4411  (raw=2.1386  ‖ΔR‖=1.640e+01  ‖Δu‖=7.668e+00)
  [PT] w=2.3531  (raw=1.5617  ‖ΔR‖=1.558e+01  ‖Δu‖=9.977e+00)
  [PT] w=2.4265  (raw=3.0868  ‖ΔR‖=1.953e+01  ‖Δu‖=6.328e+00)
  [PT] w=2.4099  (raw=2.2608  ‖ΔR‖=1.356e+01  ‖Δu‖=5.999e+00)
  [PT] w=2.3511  (raw=1.8218  ‖ΔR‖=1.678e+01  ‖Δu‖=9.211e+00)
  [PT] w=2.5848  (raw=4.6876  ‖ΔR‖=2.122e+01  ‖Δu‖=4.527e+00)
  [PT] w=2.5625  (raw=2.3619  ‖ΔR‖=1.110e+01  ‖Δu‖=4.701e+00)
  [PT] w=2.4705  (raw=1.6426  ‖ΔR‖=1.151e+01  ‖Δu‖=7.004e+00)
  [PT] w=2.5694  (raw=3.4594  ‖ΔR‖=1.698e+01  ‖Δu‖=4.908e+00)
  [PT] w=2.5401  (raw=2.2765  ‖ΔR‖=1.614e+01  ‖Δu‖=7.089e+00)
  [PT] w=2.3697  (raw=0.8366  ‖ΔR‖=3.300e+00  ‖Δu‖=3.944e+00)
  [PT] w=2.5171  (raw=3.8436  ‖ΔR‖=1.739e+01  ‖Δu‖=4.526e+00)
  [PT] w=2.5260  (raw=2.6058  ‖ΔR‖=8.153e+00  ‖Δu‖=3.129e+00)
  [PT] w=2.5872  (raw=3.1376  ‖ΔR‖=8.823e+00  ‖Δu‖=2.812e+00)
[Adam] ep= 1680  total=7.335e-02  PDE=1.107e-02 [colloc=9.447e-03, cfd=1.622e-03] (w=2.902)  IN=3.034e-03 (w=0.934)  TB=2.336e-03 (w=0.691)  WALL=2.823e-16 (w=0.200)  OUT=1.921e-04 (w=0.337)  DATA=6.853e-03 (w=5.358)
  [PT] w=2.5733  (raw=2.4486  ‖ΔR‖=1.210e+01  ‖Δu‖=4.943e+00)
  [PT] w=2.6063  (raw=2.9033  ‖ΔR‖=9.495e+00  ‖Δu‖=3.271e+00)
  [PT] w=2.6303  (raw=2.8465  ‖ΔR‖=1.903e+01  ‖Δu‖=6.685e+00)
  [PT] w=2.4648  (raw=0.9750  ‖ΔR‖=5.045e+00  ‖Δu‖=5.174e+00)
  [PT] w=2.5218  (raw=3.0352  ‖ΔR‖=2.144e+01  ‖Δu‖=7.065e+00)
  [PT] w=2.3844  (raw=1.1474  ‖ΔR‖=7.172e+00  ‖Δu‖=6.251e+00)
  [PT] w=2.3198  (raw=1.7384  ‖ΔR‖=1.779e+01  ‖Δu‖=1.023e+01)
  [PT] w=2.2989  (raw=2.1105  ‖ΔR‖=7.626e+00  ‖Δu‖=3.613e+00)
  [PT] w=2.2518  (raw=1.8284  ‖ΔR‖=2.297e+01  ‖Δu‖=1.256e+01)
  [PT] w=2.1794  (raw=1.5280  ‖ΔR‖=7.055e+00  ‖Δu‖=4.617e+00)
  [PT] w=2.2793  (raw=3.1778  ‖ΔR‖=2.312e+01  ‖Δu‖=7.276e+00)
  [PT] w=2.2517  (raw=2.0034  ‖ΔR‖=1.017e+01  ‖Δu‖=5.076e+00)
  [PT] w=2.3850  (raw=3.5847  ‖ΔR‖=1.487e+01  ‖Δu‖=4.147e+00)
  [PT] w=2.3754  (raw=2.2892  ‖ΔR‖=1.618e+01  ‖Δu‖=7.066e+00)
  [PT] w=2.3171  (raw=1.7919  ‖ΔR‖=9.097e+00  ‖Δu‖=5.077e+00)
  [PT] w=2.2985  (raw=2.1314  ‖ΔR‖=1.732e+01  ‖Δu‖=8.128e+00)
  [PT] w=2.3306  (raw=2.6194  ‖ΔR‖=9.059e+00  ‖Δu‖=3.458e+00)
  [PT] w=2.3394  (raw=2.4188  ‖ΔR‖=1.993e+01  ‖Δu‖=8.238e+00)
  [PT] w=2.3411  (raw=2.3559  ‖ΔR‖=5.964e+00  ‖Δu‖=2.532e+00)
  [PT] w=2.3637  (raw=2.5676  ‖ΔR‖=2.180e+01  ‖Δu‖=8.489e+00)
[Adam] ep= 1700  total=9.023e-02  PDE=1.223e-02 [colloc=1.111e-02, cfd=1.119e-03] (w=2.757)  IN=4.857e-03 (w=0.971)  TB=2.344e-03 (w=0.731)  WALL=1.139e-16 (w=0.200)  OUT=2.989e-04 (w=0.421)  DATA=8.904e-03 (w=5.610)
  [PT] w=2.2374  (raw=1.1006  ‖ΔR‖=3.985e+00  ‖Δu‖=3.621e+00)
  [PT] w=2.2763  (raw=2.6259  ‖ΔR‖=1.783e+01  ‖Δu‖=6.792e+00)
  [PT] w=2.3257  (raw=2.7710  ‖ΔR‖=5.854e+00  ‖Δu‖=2.112e+00)
  [PT] w=2.3978  (raw=3.0468  ‖ΔR‖=1.833e+01  ‖Δu‖=6.016e+00)
  [PT] w=2.2939  (raw=1.3588  ‖ΔR‖=5.575e+00  ‖Δu‖=4.103e+00)
  [PT] w=2.3684  (raw=3.0386  ‖ΔR‖=2.107e+01  ‖Δu‖=6.935e+00)
  [PT] w=2.2521  (raw=1.2058  ‖ΔR‖=5.655e+00  ‖Δu‖=4.690e+00)
  [PT] w=2.2288  (raw=2.0191  ‖ΔR‖=1.828e+01  ‖Δu‖=9.052e+00)
  [PT] w=2.2042  (raw=1.9828  ‖ΔR‖=5.639e+00  ‖Δu‖=2.844e+00)
  [PT] w=2.1719  (raw=1.8812  ‖ΔR‖=2.126e+01  ‖Δu‖=1.130e+01)
  [PT] w=2.0826  (raw=1.2788  ‖ΔR‖=3.761e+00  ‖Δu‖=2.941e+00)
  [PT] w=2.1181  (raw=2.4372  ‖ΔR‖=2.078e+01  ‖Δu‖=8.526e+00)
  [PT] w=2.0885  (raw=1.8224  ‖ΔR‖=6.469e+00  ‖Δu‖=3.550e+00)
  [PT] w=2.1495  (raw=2.6985  ‖ΔR‖=1.784e+01  ‖Δu‖=6.611e+00)
  [PT] w=2.0933  (raw=1.5874  ‖ΔR‖=5.581e+00  ‖Δu‖=3.516e+00)
  [PT] w=2.1312  (raw=2.4727  ‖ΔR‖=1.910e+01  ‖Δu‖=7.724e+00)
  [PT] w=2.0699  (raw=1.5178  ‖ΔR‖=4.064e+00  ‖Δu‖=2.678e+00)
  [PT] w=2.1719  (raw=3.0895  ‖ΔR‖=2.090e+01  ‖Δu‖=6.766e+00)
  [PT] w=2.1394  (raw=1.8473  ‖ΔR‖=3.969e+00  ‖Δu‖=2.149e+00)
  [PT] w=2.1675  (raw=2.4206  ‖ΔR‖=1.880e+01  ‖Δu‖=7.767e+00)
[Adam] ep= 1720  total=8.135e-02  PDE=1.135e-02 [colloc=1.028e-02, cfd=1.070e-03] (w=2.747)  IN=3.528e-03 (w=0.956)  TB=2.173e-03 (w=0.729)  WALL=2.451e-16 (w=0.200)  OUT=2.049e-04 (w=0.442)  DATA=7.967e-03 (w=5.662)
  [PT] w=2.1015  (raw=1.5077  ‖ΔR‖=5.612e+00  ‖Δu‖=3.723e+00)
  [PT] w=2.1003  (raw=2.0892  ‖ΔR‖=1.971e+01  ‖Δu‖=9.436e+00)
  [PT] w=2.0866  (raw=1.9637  ‖ΔR‖=4.571e+00  ‖Δu‖=2.328e+00)
  [PT] w=2.1733  (raw=2.9532  ‖ΔR‖=2.134e+01  ‖Δu‖=7.225e+00)
  [PT] w=2.1716  (raw=2.1565  ‖ΔR‖=6.166e+00  ‖Δu‖=2.859e+00)
  [PT] w=2.2529  (raw=2.9846  ‖ΔR‖=1.580e+01  ‖Δu‖=5.292e+00)
  [PT] w=2.2733  (raw=2.4572  ‖ΔR‖=9.984e+00  ‖Δu‖=4.063e+00)
  [PT] w=2.2203  (raw=1.7431  ‖ΔR‖=1.164e+01  ‖Δu‖=6.677e+00)
  [PT] w=2.3332  (raw=3.3497  ‖ΔR‖=9.341e+00  ‖Δu‖=2.789e+00)
  [PT] w=2.2867  (raw=1.8680  ‖ΔR‖=1.157e+01  ‖Δu‖=6.196e+00)
  [PT] w=2.2515  (raw=1.9350  ‖ΔR‖=1.104e+01  ‖Δu‖=5.705e+00)
  [PT] w=2.3561  (raw=3.2975  ‖ΔR‖=1.447e+01  ‖Δu‖=4.389e+00)
  [PT] w=2.2915  (raw=1.7095  ‖ΔR‖=6.104e+00  ‖Δu‖=3.571e+00)
  [PT] w=2.3826  (raw=3.2029  ‖ΔR‖=1.883e+01  ‖Δu‖=5.879e+00)
  [PT] w=2.2894  (raw=1.4501  ‖ΔR‖=3.956e+00  ‖Δu‖=2.728e+00)
  [PT] w=2.3410  (raw=2.8058  ‖ΔR‖=1.360e+01  ‖Δu‖=4.848e+00)
  [PT] w=2.3474  (raw=2.4049  ‖ΔR‖=2.060e+01  ‖Δu‖=8.567e+00)
  [PT] w=2.2982  (raw=1.8552  ‖ΔR‖=7.006e+00  ‖Δu‖=3.776e+00)
  [PT] w=2.5400  (raw=4.7164  ‖ΔR‖=1.502e+01  ‖Δu‖=3.186e+00)
  [PT] w=2.5875  (raw=3.0153  ‖ΔR‖=2.258e+01  ‖Δu‖=7.488e+00)
[Adam] ep= 1740  total=9.834e-02  PDE=1.686e-02 [colloc=1.429e-02, cfd=2.573e-03] (w=2.929)  IN=2.282e-03 (w=0.862)  TB=2.233e-03 (w=0.704)  WALL=4.118e-16 (w=0.200)  OUT=2.677e-04 (w=0.375)  DATA=8.428e-03 (w=5.377)
  [PT] w=2.5516  (raw=2.2279  ‖ΔR‖=1.262e+01  ‖Δu‖=5.663e+00)
  [PT] w=2.6862  (raw=3.8981  ‖ΔR‖=1.279e+01  ‖Δu‖=3.280e+00)
  [PT] w=2.7339  (raw=3.1625  ‖ΔR‖=1.941e+01  ‖Δu‖=6.138e+00)
  [PT] w=2.6697  (raw=2.0923  ‖ΔR‖=1.457e+01  ‖Δu‖=6.962e+00)
  [PT] w=2.8761  (raw=4.7334  ‖ΔR‖=1.677e+01  ‖Δu‖=3.543e+00)
  [PT] w=2.8555  (raw=2.6698  ‖ΔR‖=1.437e+01  ‖Δu‖=5.383e+00)
  [PT] w=2.7430  (raw=1.7310  ‖ΔR‖=1.399e+01  ‖Δu‖=8.082e+00)
  [PT] w=2.7662  (raw=2.9754  ‖ΔR‖=1.562e+01  ‖Δu‖=5.248e+00)
  [PT] w=2.7138  (raw=2.2416  ‖ΔR‖=1.411e+01  ‖Δu‖=6.294e+00)
  [PT] w=2.5858  (raw=1.4342  ‖ΔR‖=9.204e+00  ‖Δu‖=6.417e+00)
  [PT] w=2.7335  (raw=4.0624  ‖ΔR‖=1.574e+01  ‖Δu‖=3.874e+00)
  [PT] w=2.7589  (raw=2.9876  ‖ΔR‖=1.335e+01  ‖Δu‖=4.470e+00)
  [PT] w=2.7356  (raw=2.5262  ‖ΔR‖=1.064e+01  ‖Δu‖=4.211e+00)
  [PT] w=2.9533  (raw=4.9124  ‖ΔR‖=1.738e+01  ‖Δu‖=3.539e+00)
  [PT] w=2.8458  (raw=1.8786  ‖ΔR‖=1.013e+01  ‖Δu‖=5.391e+00)
  [PT] w=2.7867  (raw=2.2548  ‖ΔR‖=1.046e+01  ‖Δu‖=4.637e+00)
  [PT] w=2.9463  (raw=4.3830  ‖ΔR‖=2.155e+01  ‖Δu‖=4.917e+00)
  [PT] w=2.8027  (raw=1.5100  ‖ΔR‖=9.731e+00  ‖Δu‖=6.445e+00)
  [PT] w=2.6646  (raw=1.4219  ‖ΔR‖=9.149e+00  ‖Δu‖=6.435e+00)
  [PT] w=2.7760  (raw=3.7779  ‖ΔR‖=1.650e+01  ‖Δu‖=4.368e+00)
[Adam] ep= 1760  total=1.226e-01  PDE=1.759e-02 [colloc=1.277e-02, cfd=4.823e-03] (w=2.909)  IN=8.307e-03 (w=0.942)  TB=2.585e-03 (w=0.709)  WALL=1.503e-16 (w=0.200)  OUT=4.832e-04 (w=0.351)  DATA=1.172e-02 (w=5.256)
  [PT] w=2.6723  (raw=1.7391  ‖ΔR‖=1.872e+01  ‖Δu‖=1.076e+01)
  [PT] w=2.5225  (raw=1.1748  ‖ΔR‖=8.157e+00  ‖Δu‖=6.943e+00)
  [PT] w=2.6861  (raw=4.1587  ‖ΔR‖=1.451e+01  ‖Δu‖=3.490e+00)
  [PT] w=2.7221  (raw=3.0461  ‖ΔR‖=1.946e+01  ‖Δu‖=6.389e+00)
  [PT] w=2.7531  (raw=3.0314  ‖ΔR‖=1.364e+01  ‖Δu‖=4.500e+00)
  [PT] w=2.9462  (raw=4.6845  ‖ΔR‖=1.324e+01  ‖Δu‖=2.826e+00)
  [PT] w=3.0497  (raw=3.9814  ‖ΔR‖=1.561e+01  ‖Δu‖=3.921e+00)
  [PT] w=3.0390  (raw=2.9427  ‖ΔR‖=1.353e+01  ‖Δu‖=4.599e+00)
  [PT] w=3.0666  (raw=3.3147  ‖ΔR‖=1.065e+01  ‖Δu‖=3.213e+00)
  [PT] w=3.1165  (raw=3.5659  ‖ΔR‖=1.902e+01  ‖Δu‖=5.335e+00)
  [PT] w=2.9484  (raw=1.4348  ‖ΔR‖=1.048e+01  ‖Δu‖=7.307e+00)
  [PT] w=2.8224  (raw=1.6889  ‖ΔR‖=1.022e+01  ‖Δu‖=6.049e+00)
  [PT] w=2.8730  (raw=3.3287  ‖ΔR‖=1.629e+01  ‖Δu‖=4.894e+00)
  [PT] w=2.7187  (raw=1.3298  ‖ΔR‖=1.399e+01  ‖Δu‖=1.052e+01)
  [PT] w=2.5622  (raw=1.1531  ‖ΔR‖=8.831e+00  ‖Δu‖=7.658e+00)
  [PT] w=2.6585  (raw=3.5256  ‖ΔR‖=1.690e+01  ‖Δu‖=4.794e+00)
  [PT] w=2.5815  (raw=1.8888  ‖ΔR‖=1.363e+01  ‖Δu‖=7.214e+00)
  [PT] w=2.5678  (raw=2.4441  ‖ΔR‖=1.205e+01  ‖Δu‖=4.932e+00)
  [PT] w=2.7384  (raw=4.2737  ‖ΔR‖=1.511e+01  ‖Δu‖=3.535e+00)
  [PT] w=2.7422  (raw=2.7766  ‖ΔR‖=9.521e+00  ‖Δu‖=3.429e+00)
[Adam] ep= 1780  total=8.888e-02  PDE=1.294e-02 [colloc=1.097e-02, cfd=1.970e-03] (w=2.796)  IN=4.274e-03 (w=0.968)  TB=2.838e-03 (w=0.768)  WALL=3.696e-16 (w=0.200)  OUT=1.531e-03 (w=0.394)  DATA=8.430e-03 (w=5.431)
  [PT] w=2.7633  (raw=2.9533  ‖ΔR‖=1.091e+01  ‖Δu‖=3.694e+00)
  [PT] w=2.9085  (raw=4.2156  ‖ΔR‖=1.692e+01  ‖Δu‖=4.015e+00)
  [PT] w=2.8670  (raw=2.4928  ‖ΔR‖=8.322e+00  ‖Δu‖=3.338e+00)
  [PT] w=2.9669  (raw=3.8661  ‖ΔR‖=9.396e+00  ‖Δu‖=2.430e+00)
  [PT] w=2.9821  (raw=3.1190  ‖ΔR‖=1.962e+01  ‖Δu‖=6.290e+00)
  [PT] w=2.8251  (raw=1.4126  ‖ΔR‖=8.121e+00  ‖Δu‖=5.749e+00)
  [PT] w=2.7606  (raw=2.1801  ‖ΔR‖=8.639e+00  ‖Δu‖=3.963e+00)
  [PT] w=2.7623  (raw=2.7775  ‖ΔR‖=2.020e+01  ‖Δu‖=7.274e+00)
  [PT] w=2.6422  (raw=1.5616  ‖ΔR‖=1.001e+01  ‖Δu‖=6.410e+00)
  [PT] w=2.5965  (raw=2.1846  ‖ΔR‖=7.313e+00  ‖Δu‖=3.347e+00)
  [PT] w=2.6135  (raw=2.7665  ‖ΔR‖=1.555e+01  ‖Δu‖=5.619e+00)
  [PT] w=2.4830  (raw=1.3088  ‖ΔR‖=1.334e+01  ‖Δu‖=1.019e+01)
  [PT] w=2.3933  (raw=1.5858  ‖ΔR‖=8.308e+00  ‖Δu‖=5.239e+00)
  [PT] w=2.3835  (raw=2.2954  ‖ΔR‖=1.405e+01  ‖Δu‖=6.122e+00)
  [PT] w=2.2951  (raw=1.4997  ‖ΔR‖=1.490e+01  ‖Δu‖=9.938e+00)
  [PT] w=2.2747  (raw=2.0905  ‖ΔR‖=9.327e+00  ‖Δu‖=4.461e+00)
  [PT] w=2.2900  (raw=2.4280  ‖ΔR‖=1.059e+01  ‖Δu‖=4.362e+00)
  [PT] w=2.2388  (raw=1.7781  ‖ΔR‖=1.388e+01  ‖Δu‖=7.806e+00)
  [PT] w=2.4320  (raw=4.1707  ‖ΔR‖=1.166e+01  ‖Δu‖=2.795e+00)
  [PT] w=2.3974  (raw=2.0865  ‖ΔR‖=7.211e+00  ‖Δu‖=3.456e+00)
[Adam] ep= 1800  total=7.938e-02  PDE=1.455e-02 [colloc=1.259e-02, cfd=1.967e-03] (w=2.721)  IN=2.314e-03 (w=0.975)  TB=2.111e-03 (w=0.764)  WALL=5.519e-16 (w=0.200)  OUT=2.502e-04 (w=0.558)  DATA=6.551e-03 (w=5.460)
  [PT] w=2.6153  (raw=4.5762  ‖ΔR‖=1.437e+01  ‖Δu‖=3.141e+00)
  [PT] w=2.7151  (raw=3.6132  ‖ΔR‖=1.061e+01  ‖Δu‖=2.937e+00)
